id;source_locale;target_locale;source;target;entities;from;wikidata_labels
bdcc4955;en;es;Who was the president of France who was born after 1970?;¿Quién fue el presidente de Francia nacido después de 1970?;['Q142'];mintaka;{'Q142': {'es': 'Francia', 'en': 'France'}}
0e9a6c56;en;es;What country was an Allied Power in World War II and suffered the most casualties?;¿Qué país fue un Poder Aliado en la Segunda Guerra Mundial y sufrió la mayor cantidad de víctimas?;['Q362'];mintaka;{'Q362': {'es': 'Segunda Guerra Mundial', 'en': 'World War II'}}
68476342;en;es;Which four men are engraved on Mount Rushmore and were presidents of the United States?;¿Qué cuatro hombres están tallados en el Monte Rushmore y fueron presidentes de los Estados Unidos?;['Q30', 'Q83497'];mintaka;{'Q30': {'es': 'Estados Unidos', 'en': 'United States'}, 'Q83497': {'es': 'Monte Rushmore', 'en': 'Mount Rushmore'}}
d52b3123;en;es;Who was the last king of the United Kingdom to also be king of Hanover?;¿Quién fue el último rey del Reino Unido y también rey de Hanover?;['Q145'];mintaka;{'Q145': {'es': 'Reino Unido', 'en': 'United Kingdom'}}
d0c4859c;en;es;Who was the first president of the United States and also attacked the Hessian military base on Christmas Day?;¿Quién fue el primer presidente de los Estados Unidos que también atacó la base militar de Hesse en Navidad?;['Q30'];mintaka;{'Q30': {'es': 'Estados Unidos', 'en': 'United States'}}
8067a1a6;en;es;Who ruled over France from 1804 to 1814 and won more battles than Alexander the Great during his reign?;¿Quién gobernó Francia de 1804 a 1814 y ganó más batallas que Alejandro Magno durante su reinado?;['Q142', 'Q8409'];mintaka;{'Q142': {'es': 'Francia', 'en': 'France'}, 'Q8409': {'es': 'Alejandro Magno', 'en': 'Alexander the Great'}}
9a95b4b5;en;es;Who was the first president of the United States and a general in the Continental Army?;¿Quién fue el primer presidente de los Estados Unidos y general en el Ejército Continental?;['Q30', 'Q54122'];mintaka;{'Q30': {'es': 'Estados Unidos', 'en': 'United States'}, 'Q54122': {'es': 'Ejército Continental', 'en': 'Continental Army'}}
e75c4a1d;en;es;What Japanese city had an atomic bomb dropped on it in World War II and also located on the island of Kyushu?;¿Qué ciudad japonesa recibió una bomba atómica en la Segunda Guerra Mundial y también estaba situada en la isla de Kyushu?;['Q17', 'Q362'];mintaka;{'Q17': {'es': 'Japón', 'en': 'Japan'}, 'Q362': {'es': 'Segunda Guerra Mundial', 'en': 'World War II'}}
636abb8c;en;es;On what date did the president of the United States during the Civil War give his famous Gettysburg address?;¿En qué fecha durante la Guerra Civil el presidente de los EE. UU. pronunció el famoso discurso de Gettysburg?;['Q214524'];mintaka;{'Q214524': {'es': 'Discurso de Gettysburg', 'en': 'Gettysburg Address'}}
02edf56a;en;es;What was the original published language of John Calvin's first theological treatise?;¿En qué idioma se publicó originalmente el primer tratado teológico de Juan Calvino?;['Q37577'];mintaka;{'Q37577': {'es': 'Juan Calvino', 'en': 'John Calvin'}}
aa423d1a;en;es;When was the oldest parliament in world history established?;¿Cuándo se estableció el parlamento más antiguo de la historia mundial?;['Q35749'];mintaka;{'Q35749': {'es': 'parlamento', 'en': 'parliament'}}
2b6743e5;en;es;How many stars were on the original flag of the country that declared independence from Great Britain in 1776?;¿Cuántas estrellas había en la bandera original del país que declaró su independencia de Gran Bretaña en 1776?;['Q23666'];mintaka;{'Q23666': {'es': 'Gran Bretaña', 'en': 'Britain'}}
2b2c4f25;en;es;What was the year in which the lover of Marc Anthony and ruler of Egypt died?;¿En qué año falleció la amante de Marco Antonio y gobernante de Egipto?;['Q79'];mintaka;{'Q79': {'es': 'Egipto', 'en': 'Egypt'}}
9afa8edd;en;es;Who was in charge of Great Britain during World War 2?;¿Quién estaba a cargo de Gran Bretaña durante la Segunda Guerra Mundial?;['Q362', 'Q23666'];mintaka;{'Q362': {'es': 'Segunda Guerra Mundial', 'en': 'World War II'}, 'Q23666': {'es': 'Gran Bretaña', 'en': 'Britain'}}
9416adc9;en;es;Who was the spouse of the eldest child of King Louis XVI?;¿Quién fue la esposa del hijo mayor del Rey Luis XVI?;['Q7732'];mintaka;{'Q7732': {'es': 'Luis XVI', 'en': 'Louis XVI of France'}}
c9ac50f7;en;es;Who was the pilot of Lunar Module during the first Apollo Mission?;¿Quién fue el piloto del módulo lunar durante la primera misión del Apolo?;['Q208382'];mintaka;{'Q208382': {'es': 'módulo lunar', 'en': 'Apollo Lunar Module'}}
990c63bd;en;es;Who was the leader of the country that invaded Russia in 1812?;¿Quién fue el líder del país que invadió Rusia en 1812?;['Q159'];mintaka;{'Q159': {'es': 'Rusia', 'en': 'Russia'}}
5d940b68;en;es;Who is the leader of the country that the United States broke free of in 1776?;¿Quién gobierna el país del que los Estados Unidos se independizó en 1776?;['Q30'];mintaka;{'Q30': {'es': 'Estados Unidos', 'en': 'United States'}}
ab9a9506;en;es;Who was the assassin of the man who was president of the United States in 1963?;¿Quién fue el asesino del hombre que fue Presidente de los Estados Unidos en 1963?;['Q30'];mintaka;{'Q30': {'es': 'Estados Unidos', 'en': 'United States'}}
1eda5d4d;en;es;Who was president of the United States when Pearl Harbor was attacked?;¿Quién era Presidente de los Estados Unidos cuando el ataque sobre Pearl Harbor?;['Q30'];mintaka;{'Q30': {'es': 'Estados Unidos', 'en': 'United States'}}
05e79589;en;es;What was the first purpose built aircraft carrier for the United States Navy?;¿Cuál fue el primer portaaviones construido con tal propósito para la Armada de los Estados Unidos?;['Q11220'];mintaka;{'Q11220': {'es': 'Armada de los Estados Unidos', 'en': 'United States Navy'}}
f0f87129;en;es;What was the second state to secede from the Union in the U.S. Civil War?;¿Cuál fue el segundo estado en separarse de la Unión en la Guerra Civil de los EE. UU.?;['Q214102'];mintaka;{'Q214102': {'es': 'Unión', 'en': 'Union'}}
5033b17a;en;es;Who was Alexander the Great's first wife?;¿Quién fue la primera esposa de Alejandro Magno?;['Q8409'];mintaka;{'Q8409': {'es': 'Alejandro Magno', 'en': 'Alexander the Great'}}
e6cc1fde;en;es;Which colony became the first state in the US?;¿Qué colonia se convirtió en el primer estado de los Estados Unidos?;['Q30'];mintaka;{'Q30': {'es': 'Estados Unidos', 'en': 'United States'}}
df1d3930;en;es;Who was the last United States president to be assassinated while in office?;¿Quién fue el último presidente de los Estados Unidos asesinado durante su mandato?;['Q30'];mintaka;{'Q30': {'es': 'Estados Unidos', 'en': 'United States'}}
6f29b33b;en;es;Who was Ramessid dynasty of Egypt's third ruler?;¿Quién fue el tercer gobernante de la Dinastía Ramessid de Egipto?;['Q79'];mintaka;{'Q79': {'es': 'Egipto', 'en': 'Egypt'}}
3294ddde;en;es;Who was the last kaiser of Germany?;¿Quién fue el último emperador de Alemania?;['Q183'];mintaka;{'Q183': {'es': 'Alemania', 'en': 'Germany'}}
5cb74025;en;es;Who was the first African-American man elected to the United States Senate?;¿Quién fue el primer afroamericano electo para el Senado de los Estados Unidos?;['Q66096', 'Q30'];mintaka;{'Q66096': {'es': 'Senado de los Estados Unidos', 'en': 'United States Senate'}, 'Q30': {'es': 'Estados Unidos', 'en': 'United States'}}
6e13af7b;en;es;Which was the last manned space mission to go to the moon?;¿Cuál fue la última misión espacial con hombres que fueron a la luna?;['Q2133344', 'Q405'];mintaka;{'Q2133344': {'es': 'misión espacial', 'en': 'space mission'}, 'Q405': {'es': 'Luna', 'en': 'Moon'}}
c76aee80;en;es;Who was the 14th president of the United States of America?;¿Quién fue el 14º presidente de los Estados Unidos de América?;['Q30'];mintaka;{'Q30': {'es': 'Estados Unidos', 'en': 'United States'}}
1843b3b2;en;es;Who was Germany's first president?;¿Quién fue el primer presidente de Alemania?;['Q183'];mintaka;{'Q183': {'es': 'Alemania', 'en': 'Germany'}}
7927c302;en;es;Who was the first king of Egypt?;¿Quién fue el primer rey de Egipto?;['Q79'];mintaka;{'Q79': {'es': 'Egipto', 'en': 'Egypt'}}
8d2061ba;en;es;What is the third oldest continuously inhabited city in Southeast Asia?;¿Cuál es la tercera ciudad más antigua continuamente habitada del sureste asiático?;['Q11708'];mintaka;{'Q11708': {'es': 'Sudeste Asiático', 'en': 'Southeast Asia'}}
15a682e9;en;es;What was the longest battle in World War 1?;¿Cuál fue la batalla más larga en la Primera Guerra Mundial?;['Q361'];mintaka;{'Q361': {'es': 'Primera Guerra Mundial', 'en': 'World War I'}}
c9a994ca;en;es;Which Roman emperor ruled the longest?;¿Qué emperador romano gobernó por más tiempo?;['Q842606'];mintaka;{'Q842606': {'es': 'emperador romano', 'en': 'Roman emperor'}}
c4f48ff0;en;es;What was the longest battle in World War I?;¿Cuál fue la batalla más larga de la Primera Guerra Mundial?;['Q361'];mintaka;{'Q361': {'es': 'Primera Guerra Mundial', 'en': 'World War I'}}
fd3972cd;en;es;What was the shortest battle in World War II?;¿Cuál fue la batalla más corta de la Segunda Guerra Mundial?;['Q362'];mintaka;{'Q362': {'es': 'Segunda Guerra Mundial', 'en': 'World War II'}}
fd25a814;en;es;What is the tallest man-made monument in the United States?;¿Cuál es el monumento más alto hecho por el hombre en los Estados Unidos?;['Q30'];mintaka;{'Q30': {'es': 'Estados Unidos', 'en': 'United States'}}
d539103c;en;es;Who was king of France for the shortest amount of time?;¿Quién fue rey de Francia durante menor tiempo?;['Q142'];mintaka;{'Q142': {'es': 'Francia', 'en': 'France'}}
3311729a;en;es;Who was the longest reigning Roman emperor?;¿Quién fue el emperador romano que gobernó durante más tiempo?;['Q842606'];mintaka;{'Q842606': {'es': 'emperador romano', 'en': 'Roman emperor'}}
777b0005;en;es;Who had the longest reigning monarchs of states that were internationally sovereign?;¿Quiénes reinaron más tiempo como monarcas en estados que fueron internacionalmente soberanos?;['Q116', 'Q7275'];mintaka;{'Q116': {'es': 'monarca', 'en': 'monarch'}, 'Q7275': {'es': 'Estado', 'en': 'state'}}
ceab3d11;en;es;What was the deadliest terrorist act on US soil?;¿Cuál fue el acto terrorista más fatal en los Estados Unidos?;['Q30'];mintaka;{'Q30': {'es': 'Estados Unidos', 'en': 'United States'}}
e468d240;en;es;Who was the longest serving prime minister of Canada?;¿Quién fue el primer ministro de Canadá que mayor tiempo sirvió?;['Q16'];mintaka;{'Q16': {'es': 'Canadá', 'en': 'Canada'}}
1bfa062e;en;es;What battle lasted the longest in the Civil War?;¿Qué batalla de la Guerra Civil duró más tiempo?;['Q178561'];mintaka;{'Q178561': {'es': 'batalla', 'en': 'battle'}}
4ef91fff;en;es;Did the Cuban Missile Crisis begin in 1962?;¿La crisis de los misiles en Cuba comenzó en 1962?;['Q128160'];mintaka;{'Q128160': {'es': 'Crisis de los misiles en Cuba', 'en': 'Cuban Missile Crisis'}}
f5b6d44c;en;es;Did the US enter the Vietnam War in 1965?;¿Estados Unidos entró a la Guerra de Vietnam en 1965?;['Q8740', 'Q30'];mintaka;{'Q8740': {'es': 'Guerra de Vietnam', 'en': 'Vietnam War'}, 'Q30': {'es': 'Estados Unidos', 'en': 'United States'}}
a043881e;en;es;Did the Treaty of Ghent end the War of 1812?;¿Terminó el Tratado de Gante la guerra de 1812?;['Q1324198'];mintaka;{'Q1324198': {'es': 'Tratado de Gante', 'en': 'Treaty of Ghent'}}
fafbc678;en;es;Did the Federal army lose the Battle of Gettysburg?;¿El ejército Federal perdió en la Batalla de Gettysburg?;['Q33132'];mintaka;{'Q33132': {'es': 'Batalla de Gettysburg', 'en': 'Battle of Gettysburg'}}
cee014aa;en;es;Did the Ottoman Empire end in 1800?;¿El Imperio Otomano terminó en 1800?;['Q12560'];mintaka;{'Q12560': {'es': 'Imperio otomano', 'en': 'Ottoman Empire'}}
2a0b93de;en;es;Did Alexander the Great kill over 20,000 people?;¿Mató Alejandro Magno más de 20 000 personas?;['Q8409'];mintaka;{'Q8409': {'es': 'Alejandro Magno', 'en': 'Alexander the Great'}}
ebe5ecfe;en;es;Was Tiberius the first emperor of Rome?;¿Tiberio fue el primer emperador de Roma?;['Q1407', 'Q220'];mintaka;{'Q1407': {'es': 'Tiberio', 'en': 'Tiberius'}, 'Q220': {'es': 'Roma', 'en': 'Rome'}}
e258ffa9;en;es;Was Nero the fourth emperor of Rome?;¿Fue Nero el cuarto emperador de Roma?;['Q220'];mintaka;{'Q220': {'es': 'Roma', 'en': 'Rome'}}
582d6a8e;en;es;Was Abraham Lincoln elected president of the United States in 1860?;¿Se eligió Abraham Lincoln como Presidente de los Estados Unidos en 1860?;['Q30'];mintaka;{'Q30': {'es': 'Estados Unidos', 'en': 'United States'}}
17207392;en;es;Was George Washington the first president of the United States?;¿George Washington fue el primer presidente de los Estados Unidos?;['Q30'];mintaka;{'Q30': {'es': 'Estados Unidos', 'en': 'United States'}}
94c0f097;en;es;Was Abraham Lincoln the 2nd president of the US?;¿Fue Abraham Lincoln el 2do presidente de los Estados Unidos?;['Q30'];mintaka;{'Q30': {'es': 'Estados Unidos', 'en': 'United States'}}
350240e4;en;es;Did the Renaissance affect the studies of ornithology following the early 1500s?;¿Afectó el Renacimiento los estudios de la ornitología al principio del siglo XVI?;['Q4692', 'Q44703'];mintaka;{'Q4692': {'es': 'Renacimiento', 'en': 'Renaissance'}, 'Q44703': {'es': 'ornitología', 'en': 'ornithology'}}
6911055c;en;es;Did Teddy Roosevelt serve 4 terms as the president of the United States?;¿Gobernó Teddy Roosevelt 4 veces como Presidente de los Estados Unidos?;['Q30'];mintaka;{'Q30': {'es': 'Estados Unidos', 'en': 'United States'}}
9b03b657;en;es;Was Nicholas II the last emperor of Russia?;¿Fue Nicolás II el último emperador de Rusia?;['Q159'];mintaka;{'Q159': {'es': 'Rusia', 'en': 'Russia'}}
ead5d2b4;en;es;Was Switzerland invaded by Hitler during World War II?;¿Hitler invadió Suiza durante la Segunda Guerra Mundial?;['Q362', 'Q39'];mintaka;{'Q362': {'es': 'Segunda Guerra Mundial', 'en': 'World War II'}, 'Q39': {'es': 'Suiza', 'en': 'Switzerland'}}
bef619b6;en;es;Was Augustus the first emperor of Rome?;¿Fue Augusto el primer emperador de Roma?;['Q220', 'Q1405'];mintaka;{'Q220': {'es': 'Roma', 'en': 'Rome'}, 'Q1405': {'es': 'Augusto', 'en': 'Augustus'}}
88ccdd18;en;es;Did the United States declare war on Japan following the Japanese attack on Pearl Harbor?;¿Los Estados Unidos declaró guerra a Japón luego del ataque japonés en Pearl Harbor?;['Q17', 'Q30'];mintaka;{'Q17': {'es': 'Japón', 'en': 'Japan'}, 'Q30': {'es': 'Estados Unidos', 'en': 'United States'}}
bc4e469b;en;es;Which movie had a bigger budget, Lord of The Rings or Ghostbusters?;¿Qué película tuvo un presupuesto mayor: El señor de los anillos o Cazafantasmas?;['Q190214'];mintaka;{'Q190214': {'es': 'El Señor de los Anillos', 'en': 'The Lord of the Rings trilogy'}}
258435d2;en;es;How many movies does Captain America appear in?;¿En cuántas películas aparece el Capitán América?;['Q190679'];mintaka;{'Q190679': {'es': 'Capitán América', 'en': 'Captain America'}}
1a8b2f33;en;es;How many Pirates of the Caribbean films are there?;¿Cuántas películas de Los Piratas del Caribe hay?;['Q194318'];mintaka;{'Q194318': {'es': 'Piratas del Caribe', 'en': 'Pirates of the Caribbean'}}
72d1e6dd;en;es;Which The Godfather movie was nominated for Best Picture but did not win?;¿Cuál película de El padrino fue nominada a mejor película pero no ganó?;['Q47703'];mintaka;{'Q47703': {'es': 'El padrino', 'en': 'The Godfather'}}
af727562;en;es;Who is the only man to win the most Best Actor Oscars?;¿Quién es el único hombre en ganar la mayor cantidad de Óscar a mejor actor?;['Q103916'];mintaka;{'Q103916': {'es': 'Óscar al mejor actor', 'en': 'Academy Award for Best Actor'}}
c4542bce;en;es;Which movie has the most sequels?;¿Qué película tiene la mayor cantidad de secuelas?;['Q11424', 'Q261636'];mintaka;{'Q11424': {'es': 'película', 'en': 'film'}, 'Q261636': {'es': 'secuela', 'en': 'sequel'}}
7ed530fa;en;es;How many Grammy Awards did Kanye West win in 2021?;¿Cuántos premios Grammy ganó Kanye West en 2021?;['Q41254'];mintaka;{'Q41254': {'es': 'premios Grammy', 'en': 'Grammy Awards'}}
4aaa6f8f;en;es;How many Grammy Awards did Jay-Z win in 2021?;¿Cuántos Grammys ganó Jay Z en 2021?;['Q62766'];mintaka;{'Q62766': {'es': 'Jay-Z', 'en': 'Jay-Z'}}
5e29f757;en;es;Who was the only member that was not Canadian in The Band rock band?;¿Quién era el único miembro que no era canadiense en la banda de Rock, The Band?;['Q1196645'];mintaka;{'Q1196645': {'es': 'canadienses', 'en': 'Canadians'}}
61124b60;en;es;What is Bruno Mars and Anderson Paak's first single as Silk Sonic?;¿Cuál es el primer sencillo de Bruno Mars y Anderson Paak como Silk Sonic?;['Q20810369'];mintaka;{'Q20810369': {'es': 'Anderson Paak', 'en': 'Anderson .Paak'}}
